accounting_date,fiscal_year,fiscal_month,calendar_year,calendar_month,calendar_day,company_code,customer_code,customer_district_code,item_code,business_area_code,item_group_code,item_class_code,item_type,bonus_group_code,environment_group_code,technology_group_code,commission_group_code,reporting_classification,light_source,warehouse_code,abc_class_code,abc_class_volume,business_chain_l1_code,business_chain_l1_name,contact_method_code,salesperson_code,order_type_code,market_segment,value_sales,value_cost,value_quantity,value_price_adjustment,currency,item_source_class,invoice_number,line_number,invoice_date,customer_order_number,order_date,dss_update_time
20120111,2012,7,2012,1,11,101,CUST_000120,300,ITEM_000007,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000002,NOR,Commercial & Industrial,19.14,12.7284,6,0,AUD,,INV_000269,LINE_000001,20120111,ORD_000268,20120110,49:58.7
20120222,2012,8,2012,2,22,101,CUST_000121,300,ITEM_000007,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,AEG,Aussie Energy Group,NA                            ,SP_000008,NOR,Commercial & Industrial,38.28,25.4568,12,0,AUD,,INV_000270,LINE_000001,20120222,ORD_000269,20120222,49:58.7
20120521,2012,11,2012,5,21,101,CUST_000122,200,ITEM_000007,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000010,EDI,Commercial & Industrial,40.2,25.4568,12,0,AUD,,INV_000271,LINE_000001,20120521,ORD_000270,20120521,49:58.7
20120606,2012,12,2012,6,6,101,CUST_000122,200,ITEM_000007,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000010,EDI,Commercial & Industrial,20.1,12.7284,6,0,AUD,,INV_000272,LINE_000001,20120606,ORD_000271,20120606,49:58.7
20120131,2012,7,2012,1,31,101,CUST_000123,300,ITEM_000003,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000004,NOR,Commercial & Industrial,19.14,12.7284,6,0,AUD,,INV_000273,LINE_000001,20120131,ORD_000272,20120131,49:58.7
20120504,2012,11,2012,5,4,101,CUST_000089,300,ITEM_000003,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000002,NOR,Commercial & Industrial,37.8,25.4568,12,0,AUD,,INV_000274,LINE_000001,20120504,ORD_000273,20120503,49:58.7
20120508,2012,11,2012,5,8,101,CUST_000054,300,ITEM_000002,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000004,NOR,Commercial & Industrial,151.2,101.8272,48,0,AUD,,INV_000275,LINE_000001,20120508,ORD_000274,20120508,49:58.7
20120217,2012,8,2012,2,17,101,CUST_000055,300,ITEM_000003,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000004,EDI,Commercial & Industrial,19.14,12.7284,6,0,AUD,,INV_000276,LINE_000002,20120217,ORD_000112,20120215,49:58.7
20120501,2012,11,2012,5,1,101,CUST_000054,300,ITEM_000003,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000004,NOR,Commercial & Industrial,40.2,25.4568,12,0,AUD,,INV_000277,LINE_000001,20120501,ORD_000275,20120501,49:58.7
20120113,2012,7,2012,1,13,101,CUST_000110,310,ITEM_000003,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,T0 ,J,J,ELC,ElectraCorp Ltd,NA                            ,SP_000027,NOR,Commercial & Industrial,38.28,25.4568,12,0,AUD,,INV_000278,LINE_000001,20120113,ORD_000276,20120113,49:58.7
20120220,2012,8,2012,2,20,101,CUST_000027,300,ITEM_000003,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000004,NOS,Commercial & Industrial,159.5,106.07,50,0,AUD,,INV_000279,LINE_000001,20120220,ORD_000277,20120217,49:58.7
20120504,2012,11,2012,5,4,101,CUST_000108,300,ITEM_000002,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000004,NOR,Commercial & Industrial,56.7,38.1852,18,0,AUD,,INV_000280,LINE_000001,20120504,ORD_000278,20120503,49:58.7
20120521,2012,11,2012,5,21,101,CUST_000108,300,ITEM_000002,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000004,NOR,Commercial & Industrial,75.6,50.9136,24,0,AUD,,INV_000281,LINE_000001,20120521,ORD_000279,20120518,49:58.7
20120417,2012,10,2012,4,17,101,CUST_000108,300,ITEM_000002,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000004,NOR,Commercial & Industrial,20.1,12.7284,6,0,AUD,,INV_000282,LINE_000001,20120417,ORD_000280,20120417,49:58.7
20120402,2012,10,2012,4,2,101,CUST_000124,310,ITEM_000002,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,T0 ,J,J,ELC,ElectraCorp Ltd,NA                            ,SP_000027,NOR,Commercial & Industrial,20.1,12.7284,6,0,AUD,,INV_000283,LINE_000001,20120402,ORD_000281,20120402,49:58.7
20120103,2012,7,2012,1,3,101,CUST_000103,400,ITEM_000002,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,Q0 ,J,J,ELC,ElectraCorp Ltd,NA                            ,SP_000006,NOR,Commercial & Industrial,38.28,25.4568,12,0,AUD,,INV_000284,LINE_000001,20120103,ORD_000282,20120103,49:58.7
20120110,2012,7,2012,1,10,101,CUST_000125,310,ITEM_000002,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,T0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000005,EDI,Commercial & Industrial,19.14,12.7284,6,0,AUD,,INV_000285,LINE_000001,20120110,ORD_000283,20120110,49:58.7
20120501,2012,11,2012,5,1,101,CUST_000026,300,ITEM_000003,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000008,NOR,Commercial & Industrial,402.0,254.568,120,0,AUD,,INV_000286,LINE_000001,20120501,ORD_000284,20120430,49:58.7
20120322,2012,9,2012,3,22,101,CUST_000093,200,ITEM_000005,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,ELC,ElectraCorp Ltd,NA                            ,SP_000007,EDI,Commercial & Industrial,39.4,25.4568,12,0,AUD,,INV_000287,LINE_000001,20120322,ORD_000285,20120322,49:58.7
20120605,2012,12,2012,6,5,101,CUST_000082,200,ITEM_000005,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000011,EDI,Commercial & Industrial,20.1,12.7284,6,0,AUD,,INV_000176,LINE_000001,20120605,ORD_000175,20120604,49:58.7
20120605,2012,12,2012,6,5,101,CUST_000126,510,ITEM_000005,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,S1 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000029,NOR,Commercial & Industrial,160.8,101.8272,48,0,AUD,,INV_000288,LINE_000001,20120605,ORD_000286,20120605,49:58.7
20120625,2012,12,2012,6,25,101,CUST_000126,510,ITEM_000005,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,S1 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000029,NOR,Commercial & Industrial,201.0,127.284,60,0,AUD,,INV_000289,LINE_000001,20120625,ORD_000287,20120625,49:58.7
20120313,2012,9,2012,3,13,101,CUST_000126,510,ITEM_000005,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,S1 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000029,NOR,Commercial & Industrial,201.0,127.284,60,0,AUD,,INV_000290,LINE_000002,20120313,ORD_000288,20120312,49:58.7
20120301,2012,9,2012,3,1,101,CUST_000126,510,ITEM_000005,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,S1 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000029,NOR,Commercial & Industrial,191.4,127.284,60,0,AUD,,INV_000291,LINE_000001,20120301,ORD_000289,20120301,49:58.7
20120125,2012,7,2012,1,25,101,CUST_000126,510,ITEM_000006,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,S1 ,J,J,BPS,BrightPower Solutions,NA                            ,SP_000029,NOR,Commercial & Industrial,76.56,50.9136,24,0,AUD,,INV_000292,LINE_000001,20120125,ORD_000290,20120125,49:58.7
20120403,2012,10,2012,4,3,101,CUST_000122,200,ITEM_000007,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,N0 ,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000010,EDI,Commercial & Industrial,60.3,38.1852,18,0,AUD,,INV_000293,LINE_000001,20120403,ORD_000291,20120403,49:58.7
20120111,2012,7,2012,1,11,101,CUST_000127,300,ITEM_000007,LMP                           ,LMP01008                      ,LMP01                         ,5,Trade          ,S                             ,SYLV                                    ,NET_SALES                     ,Discontinuing,Traditional,V0 ,J,J,AEG,Aussie Energy Group,NA                            ,SP_000005,NOR,Commercial & Industrial,38.28,25.4568,12,0,AUD,,INV_000294,LINE_000001,20120111,ORD_000292,20120110,49:58.7
20120221,2012,8,2012,2,21,100,CUST_000046,720,ITEM_000012,SUR                           ,SUR08001                      ,SUR08                         ,1,Professional   ,P                             ,PIER                                    ,NET_SALES                     ,Continuing,LED,KN0,J,J,INTERCO   ,InterGlobal Trading,NA                            ,SP_000016,NOR,Commercial & Industrial,155.18,118.4861,1,0,AUD,,INV_000098,LINE_000008,20120221,ORD_000293,20120221,49:58.7
